longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,predicted_house_value
-122.15,37.72,31.0,1616.0,372.0,739.0,379.0,2.9097,NEAR BAY,197119.02
-119.29,34.26,32.0,3295.0,764.0,1344.0,600.0,3.6007,NEAR OCEAN,277875.03
-118.19,33.89,38.0,4018.0,986.0,3702.0,927.0,2.9293,<1H OCEAN,152382.17
-117.66,34.06,24.0,4043.0,952.0,2174.0,859.0,2.2244,INLAND,134884.4
-118.06,33.8,20.0,1379.0,333.0,937.0,304.0,3.6217,<1H OCEAN,181914.64
-118.0,33.95,35.0,1431.0,210.0,505.0,213.0,6.8109,<1H OCEAN,363007.25
-117.95,33.84,18.0,3418.0,815.0,1961.0,773.0,3.65,<1H OCEAN,195292.42
-117.88,33.9,21.0,3180.0,434.0,1413.0,391.0,6.5945,<1H OCEAN,316542.38
-118.12,34.11,48.0,2124.0,319.0,785.0,319.0,5.2131,<1H OCEAN,330064.7
-120.99,37.69,25.0,2773.0,384.0,1060.0,381.0,6.4788,INLAND,257296.62
-118.37,33.91,41.0,1869.0,427.0,1334.0,435.0,3.9355,<1H OCEAN,206583.4
-121.74,36.47,28.0,1973.0,343.0,970.0,349.0,4.25,<1H OCEAN,234513.78
-122.19,37.48,35.0,7067.0,1646.0,5380.0,1597.0,4.1776,NEAR BAY,282875.75
-116.95,32.78,20.0,3425.0,448.0,1489.0,443.0,6.2552,<1H OCEAN,262145.1
-117.8,33.76,27.0,2655.0,345.0,1017.0,335.0,6.9014,<1H OCEAN,356247.62
-115.54,32.79,23.0,1712.0,403.0,1370.0,377.0,1.275,INLAND,57016.53
-118.43,34.17,35.0,2922.0,507.0,1130.0,485.0,5.451,<1H OCEAN,363343.7
-120.69,35.49,16.0,2666.0,450.0,1203.0,429.0,4.1375,<1H OCEAN,240824.14
-118.32,33.94,37.0,2740.0,504.0,1468.0,479.0,4.5368,<1H OCEAN,225771.75
-121.18,37.96,35.0,411.0,74.0,193.0,59.0,2.5625,INLAND,121175.195
-121.33,37.96,42.0,1619.0,340.0,906.0,339.0,2.5488,INLAND,89770.8
-119.95,36.96,18.0,1996.0,379.0,1327.0,356.0,2.6087,INLAND,91171.02
-118.47,34.0,42.0,1271.0,301.0,574.0,312.0,3.1304,<1H OCEAN,381256.72
-124.09,40.88,26.0,2683.0,555.0,1353.0,526.0,2.4321,NEAR OCEAN,89281.65
-117.19,33.64,12.0,1481.0,265.0,757.0,243.0,3.235,<1H OCEAN,169410.73
-120.64,40.41,50.0,1741.0,424.0,987.0,383.0,1.5066,INLAND,64194.73
-119.72,34.42,52.0,1759.0,387.0,980.0,402.0,4.0125,NEAR OCEAN,302345.56
-115.49,32.69,17.0,1960.0,389.0,1691.0,356.0,1.899,INLAND,61784.72
-118.1,34.11,49.0,3367.0,523.0,1317.0,495.0,6.706,<1H OCEAN,435933.22
-122.82,38.39,32.0,1437.0,257.0,752.0,245.0,4.7422,<1H OCEAN,240101.25
-118.34,34.12,41.0,3257.0,679.0,1237.0,638.0,4.2415,<1H OCEAN,362601.9
-118.29,34.0,44.0,1753.0,387.0,1165.0,380.0,2.1354,<1H OCEAN,115914.78
-121.44,38.73,25.0,1287.0,224.0,727.0,236.0,4.7396,INLAND,151985.36
-117.22,32.83,31.0,3958.0,727.0,1924.0,728.0,5.4605,NEAR OCEAN,262429.25
-122.63,38.26,7.0,7808.0,1390.0,3551.0,1392.0,4.6069,<1H OCEAN,229570.16
-118.17,34.18,38.0,1280.0,231.0,828.0,237.0,4.375,<1H OCEAN,204852.6
-124.17,40.79,43.0,2285.0,479.0,1169.0,482.0,1.9688,NEAR OCEAN,72502.445
-118.37,34.15,29.0,2630.0,617.0,1071.0,573.0,3.3669,<1H OCEAN,350575.1
-118.93,34.82,24.0,806.0,168.0,323.0,136.0,3.5,INLAND,101294.59
-122.24,37.47,35.0,2283.0,491.0,1148.0,436.0,4.5556,NEAR OCEAN,330863.94
-122.26,37.85,50.0,1120.0,283.0,697.0,264.0,2.125,NEAR BAY,150374.55
-118.04,33.99,36.0,3531.0,754.0,1613.0,697.0,3.2359,<1H OCEAN,207756.47
-117.92,33.92,19.0,2181.0,400.0,1272.0,337.0,5.1952,<1H OCEAN,235381.75
-116.51,33.89,21.0,1284.0,306.0,537.0,233.0,1.95,INLAND,94583.65
-117.94,33.84,25.0,4016.0,831.0,2166.0,774.0,3.1884,<1H OCEAN,189059.0
-122.07,38.24,15.0,7937.0,1635.0,4390.0,1567.0,3.5464,INLAND,135532.16
-118.25,33.93,42.0,657.0,147.0,526.0,132.0,2.5,<1H OCEAN,114165.93
-118.86,34.22,26.0,1932.0,280.0,886.0,289.0,5.0855,<1H OCEAN,253933.25
-121.47,38.72,26.0,1708.0,299.0,911.0,290.0,4.0227,INLAND,125739.23
-118.2,33.92,36.0,414.0,104.0,477.0,130.0,3.6719,<1H OCEAN,169914.28
-122.13,37.7,21.0,4124.0,1054.0,2162.0,998.0,2.6321,NEAR BAY,176722.75
-122.01,37.27,28.0,3825.0,473.0,1415.0,480.0,10.675,<1H OCEAN,492191.44
-124.08,40.94,18.0,1550.0,345.0,941.0,335.0,2.3147,NEAR OCEAN,78428.58
-118.31,34.26,36.0,1882.0,453.0,1005.0,409.0,3.8,<1H OCEAN,247974.78
-117.29,33.2,16.0,2150.0,461.0,1428.0,407.0,2.4754,NEAR OCEAN,125962.82
-117.72,33.54,13.0,4866.0,812.0,1909.0,733.0,4.9821,<1H OCEAN,246799.92
-118.46,34.25,33.0,2202.0,433.0,1135.0,407.0,4.2143,<1H OCEAN,240916.02
-120.73,39.63,17.0,1791.0,356.0,432.0,190.0,3.8826,INLAND,126426.62
-122.54,38.36,40.0,2725.0,531.0,1167.0,458.0,3.7969,<1H OCEAN,232436.5
-122.91,39.17,44.0,202.0,42.0,142.0,39.0,4.35,INLAND,120650.03
-117.27,34.16,32.0,2894.0,427.0,1151.0,446.0,6.2236,INLAND,258577.36
-118.23,33.93,36.0,501.0,123.0,487.0,118.0,1.3,<1H OCEAN,115519.06
-117.34,34.13,29.0,331.0,85.0,341.0,107.0,0.7069,INLAND,84397.26
-118.13,33.79,29.0,2937.0,524.0,1132.0,528.0,4.6133,NEAR OCEAN,351932.28
-120.47,34.63,23.0,2441.0,463.0,1392.0,434.0,3.7917,NEAR OCEAN,163387.38
-119.32,36.2,25.0,1427.0,246.0,772.0,221.0,2.2262,INLAND,65389.953
-118.4,34.03,24.0,1101.0,318.0,491.0,287.0,3.2222,<1H OCEAN,346573.3
-122.99,39.02,14.0,1582.0,301.0,851.0,273.0,3.45,<1H OCEAN,136409.58
-117.99,33.72,14.0,2127.0,537.0,1338.0,475.0,3.628,<1H OCEAN,191368.12
-117.13,32.76,29.0,2568.0,682.0,1191.0,642.0,2.1094,NEAR OCEAN,160726.77
-117.23,34.51,9.0,5756.0,807.0,2158.0,758.0,5.5875,INLAND,227757.95
-122.44,37.75,52.0,2082.0,425.0,801.0,411.0,4.2708,NEAR BAY,400133.22
-121.02,37.68,28.0,2875.0,560.0,1608.0,558.0,3.5489,INLAND,125647.36
-117.97,33.71,26.0,2553.0,405.0,1337.0,411.0,5.3737,<1H OCEAN,235744.77
-119.3,34.42,18.0,5591.0,1042.0,2860.0,1026.0,3.5822,NEAR OCEAN,233235.25
-117.87,33.84,10.0,3381.0,729.0,1584.0,636.0,5.3812,<1H OCEAN,259617.61
-122.4,37.71,47.0,1649.0,328.0,1183.0,356.0,3.3625,NEAR BAY,203098.73
-120.98,37.66,33.0,1959.0,342.0,984.0,356.0,4.5208,INLAND,159369.03
-117.61,34.34,18.0,5210.0,912.0,1301.0,464.0,4.8623,INLAND,209948.95
-121.81,37.99,18.0,2807.0,445.0,1315.0,437.0,4.8194,INLAND,172347.55
-122.67,38.44,29.0,2551.0,448.0,1165.0,456.0,4.3587,<1H OCEAN,236244.53
-118.3,34.07,36.0,2657.0,738.0,2274.0,723.0,3.425,<1H OCEAN,248957.45
-119.71,36.81,19.0,2282.0,550.0,1034.0,500.0,1.6618,INLAND,73227.766
-121.88,37.34,44.0,1267.0,353.0,1018.0,327.0,2.4196,<1H OCEAN,169431.27
-116.93,32.81,18.0,2447.0,466.0,1573.0,472.0,2.6429,<1H OCEAN,125948.19
-121.01,37.33,17.0,1926.0,410.0,1054.0,321.0,1.6214,INLAND,93391.74
-123.2,39.13,26.0,1474.0,417.0,1065.0,401.0,1.375,<1H OCEAN,92903.65
-116.87,32.72,13.0,3268.0,491.0,1431.0,503.0,5.7652,<1H OCEAN,237287.17
-122.48,37.51,22.0,1564.0,278.0,761.0,270.0,4.7578,NEAR OCEAN,353892.0
-118.44,34.25,35.0,1583.0,324.0,1481.0,351.0,3.7,<1H OCEAN,163500.25
-120.33,34.87,24.0,2590.0,404.0,1093.0,338.0,3.9375,<1H OCEAN,189766.28
-118.34,33.91,8.0,3937.0,1404.0,2691.0,1142.0,2.4741,<1H OCEAN,189586.88
-118.68,34.08,18.0,102.0,17.0,55.0,21.0,3.9934,NEAR OCEAN,282499.72
-118.46,34.05,25.0,4077.0,1151.0,1719.0,1017.0,3.7721,<1H OCEAN,410439.25
-116.95,33.76,10.0,6890.0,1702.0,3141.0,1451.0,1.7079,INLAND,93221.48
-121.22,37.79,36.0,1052.0,221.0,712.0,212.0,1.7228,INLAND,78626.04
-118.15,34.04,44.0,647.0,142.0,457.0,143.0,3.6875,<1H OCEAN,199930.0
-117.7,33.6,26.0,2283.0,506.0,634.0,469.0,2.3774,<1H OCEAN,178478.16
-118.1,34.16,46.0,2863.0,513.0,1412.0,498.0,5.3272,INLAND,332811.56
-121.48,38.61,18.0,1511.0,315.0,1062.0,304.0,2.3438,INLAND,102231.9
-121.7,37.93,10.0,3258.0,612.0,1779.0,558.0,4.6587,INLAND,170526.34
-122.28,37.82,52.0,1387.0,341.0,1074.0,304.0,1.2171,NEAR BAY,119019.56
-121.8,38.0,34.0,2738.0,475.0,1316.0,459.0,3.5368,INLAND,116680.195
-121.92,37.25,36.0,3874.0,656.0,1826.0,639.0,4.9662,<1H OCEAN,257607.52
-122.41,37.79,52.0,5783.0,2747.0,4518.0,2538.0,1.724,NEAR BAY,307178.3
-121.58,37.03,16.0,3120.0,685.0,2383.0,681.0,3.5551,INLAND,150163.12
-118.35,34.07,45.0,7803.0,2154.0,3359.0,2041.0,3.3594,<1H OCEAN,345803.8
-122.53,37.5,19.0,4768.0,807.0,2199.0,805.0,6.1896,NEAR OCEAN,407901.25
-117.64,34.09,34.0,2839.0,659.0,1822.0,631.0,3.05,INLAND,121097.23
-118.3,34.06,33.0,2437.0,1283.0,3906.0,1084.0,2.0332,<1H OCEAN,228546.17
-117.09,32.71,29.0,2238.0,523.0,2061.0,504.0,2.5559,NEAR OCEAN,118476.78
-117.9,33.63,28.0,2370.0,352.0,832.0,347.0,7.1148,<1H OCEAN,443029.97
-122.45,37.72,52.0,1729.0,319.0,890.0,300.0,4.3036,NEAR BAY,302895.66
-118.52,34.21,34.0,1663.0,299.0,762.0,282.0,5.1265,<1H OCEAN,265609.6
-121.02,37.62,30.0,1721.0,399.0,1878.0,382.0,2.5363,INLAND,95890.35
-118.29,34.03,27.0,1084.0,287.0,1085.0,279.0,2.135,<1H OCEAN,133965.77
-121.16,41.78,42.0,2918.0,576.0,1182.0,440.0,2.1434,INLAND,51980.29
-118.13,33.93,19.0,1793.0,447.0,1222.0,452.0,2.6862,<1H OCEAN,161026.86
-117.92,33.94,27.0,4566.0,620.0,2045.0,664.0,5.583,<1H OCEAN,254976.27
-121.03,37.68,20.0,3204.0,625.0,2016.0,605.0,2.6567,INLAND,108570.22
-118.42,34.01,42.0,1700.0,438.0,997.0,436.0,2.9213,<1H OCEAN,292799.1
-117.27,33.06,7.0,3686.0,733.0,1612.0,672.0,3.197,NEAR OCEAN,198571.31
-121.64,36.68,16.0,6568.0,1603.0,6012.0,1565.0,2.3463,<1H OCEAN,184285.73
-119.65,36.37,4.0,3725.0,783.0,1478.0,600.0,3.5486,INLAND,107684.07
-117.31,34.51,18.0,2704.0,698.0,1611.0,597.0,2.0243,INLAND,80026.03
-117.99,33.66,14.0,3155.0,653.0,951.0,575.0,3.0625,<1H OCEAN,208211.94
-118.09,33.92,31.0,1983.0,419.0,1157.0,390.0,3.5455,<1H OCEAN,177230.48
-121.02,36.24,12.0,2198.0,507.0,1971.0,502.0,2.6801,<1H OCEAN,168199.56
-118.07,33.9,42.0,1007.0,224.0,776.0,228.0,3.8672,<1H OCEAN,157864.33
-122.27,37.84,52.0,2436.0,541.0,1015.0,478.0,1.725,NEAR BAY,160819.12
-122.25,37.5,44.0,348.0,79.0,154.0,73.0,4.7708,NEAR OCEAN,305775.3
-118.42,34.15,31.0,1861.0,430.0,736.0,360.0,5.2853,<1H OCEAN,394295.0
-121.08,37.69,19.0,6473.0,1212.0,3559.0,1123.0,3.2246,INLAND,129771.586
-122.32,40.57,15.0,2524.0,449.0,1374.0,467.0,3.3816,INLAND,100345.7
-122.45,37.69,17.0,2359.0,501.0,884.0,504.0,3.0625,NEAR OCEAN,269649.62
-122.68,38.4,32.0,2826.0,627.0,1767.0,628.0,3.1047,<1H OCEAN,173162.61
-118.25,34.12,11.0,1281.0,418.0,1584.0,330.0,2.8889,<1H OCEAN,166540.11
-120.46,34.64,11.0,562.0,164.0,504.0,147.0,2.0161,NEAR OCEAN,146684.03
-118.28,34.02,46.0,1098.0,426.0,1510.0,374.0,2.1382,<1H OCEAN,116641.12
-117.34,33.16,24.0,1006.0,277.0,610.0,246.0,2.25,NEAR OCEAN,174413.22
-120.97,37.84,28.0,2368.0,430.0,1231.0,403.0,2.883,INLAND,110677.375
-117.25,32.79,37.0,1467.0,442.0,651.0,354.0,2.375,NEAR OCEAN,249334.16
-121.64,36.72,17.0,4203.0,816.0,2900.0,827.0,4.1742,<1H OCEAN,213677.05
-118.47,34.25,21.0,2692.0,477.0,1330.0,456.0,4.5417,<1H OCEAN,227761.31
-117.14,32.72,43.0,1073.0,344.0,660.0,279.0,2.0529,NEAR OCEAN,135431.05
-118.15,34.02,43.0,2172.0,605.0,2386.0,597.0,2.8239,<1H OCEAN,166742.25
-117.29,33.13,4.0,617.0,105.0,224.0,105.0,3.9205,NEAR OCEAN,266053.12
-117.96,33.78,33.0,1520.0,,658.0,242.0,4.875,<1H OCEAN,265532.5
-122.81,38.08,19.0,1615.0,366.0,815.0,337.0,3.4609,NEAR OCEAN,213641.12
-117.78,33.85,16.0,3781.0,504.0,1665.0,499.0,7.2554,<1H OCEAN,309020.9
-117.89,34.1,34.0,2048.0,411.0,1456.0,416.0,3.125,<1H OCEAN,173302.89
-122.16,37.74,46.0,1029.0,181.0,567.0,211.0,3.4844,NEAR BAY,177621.52
-122.12,37.16,32.0,1602.0,317.0,752.0,275.0,5.1664,NEAR OCEAN,309231.7
-118.09,33.98,37.0,1226.0,255.0,1068.0,271.0,3.1607,<1H OCEAN,151492.88
-118.18,33.98,30.0,1735.0,573.0,2237.0,545.0,2.3444,<1H OCEAN,143000.84
-117.91,34.06,29.0,3250.0,521.0,1382.0,513.0,5.112,<1H OCEAN,248969.42
-117.68,34.15,24.0,1033.0,189.0,486.0,204.0,4.1719,INLAND,180075.55
-118.3,34.05,34.0,1453.0,588.0,1987.0,589.0,2.096,<1H OCEAN,189424.7
-121.88,37.43,17.0,3469.0,896.0,2762.0,808.0,3.3884,<1H OCEAN,200805.06
-122.48,37.76,52.0,3260.0,653.0,1594.0,632.0,4.4094,NEAR BAY,390507.06
-119.8,36.72,19.0,1334.0,336.0,1171.0,319.0,1.0481,INLAND,56454.14
-123.22,39.16,29.0,6121.0,1222.0,3595.0,1189.0,2.631,<1H OCEAN,135097.19
-119.17,34.17,21.0,2361.0,464.0,1146.0,396.0,3.6597,NEAR OCEAN,251891.47
-120.32,38.71,13.0,1115.0,255.0,86.0,32.0,3.5667,INLAND,180458.53
-119.64,36.56,34.0,576.0,117.0,363.0,97.0,2.0658,INLAND,65601.195
-117.84,35.54,11.0,1751.0,316.0,765.0,296.0,5.0762,INLAND,138203.2
-122.1,38.24,13.0,7367.0,1042.0,3193.0,983.0,5.3102,NEAR BAY,203722.38
-122.27,37.32,37.0,2607.0,534.0,1346.0,507.0,5.3951,NEAR OCEAN,355717.88
-118.1,33.89,35.0,994.0,203.0,602.0,185.0,3.5865,<1H OCEAN,194520.19
-117.02,32.75,33.0,3296.0,537.0,1345.0,556.0,5.2835,<1H OCEAN,248325.44
-117.32,34.12,37.0,2868.0,574.0,2055.0,563.0,2.3508,INLAND,79085.055
-121.42,38.62,41.0,1087.0,272.0,462.0,219.0,2.0224,INLAND,107299.09
-118.15,34.11,39.0,2618.0,582.0,1314.0,532.0,3.5875,<1H OCEAN,234483.2
-118.14,33.91,34.0,2011.0,472.0,1087.0,423.0,3.0465,<1H OCEAN,192235.62
-122.37,37.58,43.0,2506.0,432.0,967.0,428.0,4.7404,NEAR OCEAN,377058.78
-117.13,32.9,15.0,2785.0,644.0,1798.0,630.0,3.7156,<1H OCEAN,149093.8
-120.25,37.11,20.0,2062.0,466.0,1285.0,456.0,1.5319,INLAND,69884.805
-117.27,32.85,26.0,1373.0,,608.0,268.0,4.425,NEAR OCEAN,370024.97
-118.32,34.19,37.0,1335.0,249.0,485.0,240.0,4.1731,<1H OCEAN,257402.58
-118.3,33.78,35.0,2572.0,504.0,1172.0,519.0,4.6207,<1H OCEAN,285065.0
-121.2,38.73,11.0,4897.0,636.0,1931.0,616.0,7.7499,INLAND,308379.1
-121.9,36.61,29.0,3412.0,827.0,1574.0,759.0,2.9309,NEAR OCEAN,280257.4
-117.14,32.92,15.0,3242.0,595.0,1936.0,593.0,4.9706,<1H OCEAN,184100.34
-118.36,34.16,32.0,2455.0,556.0,989.0,493.0,4.0764,<1H OCEAN,346787.88
-117.89,33.92,17.0,2936.0,555.0,1381.0,535.0,5.4617,<1H OCEAN,245153.08
-121.48,38.56,50.0,1587.0,448.0,877.0,380.0,2.0833,INLAND,92529.19
-119.05,35.36,16.0,4507.0,1049.0,2261.0,959.0,3.3261,INLAND,94293.59
-120.85,37.49,42.0,264.0,72.0,310.0,70.0,1.4063,INLAND,106479.79
-118.34,34.08,52.0,1721.0,195.0,688.0,196.0,15.0001,<1H OCEAN,499857.38
-118.1,34.13,44.0,1745.0,237.0,693.0,248.0,9.7912,<1H OCEAN,495747.0
-117.22,33.19,16.0,3004.0,656.0,1948.0,606.0,2.7019,<1H OCEAN,157179.53
-118.46,34.26,33.0,1358.0,247.0,738.0,235.0,5.0947,<1H OCEAN,237140.73
-118.36,33.8,38.0,2553.0,400.0,1042.0,393.0,6.9742,NEAR OCEAN,449969.12
-117.08,32.78,21.0,2919.0,496.0,984.0,443.0,4.625,NEAR OCEAN,225585.19
-116.44,34.12,18.0,5584.0,1303.0,2250.0,1158.0,1.5823,INLAND,86823.94
-117.68,33.51,4.0,2428.0,401.0,959.0,386.0,6.2661,<1H OCEAN,289115.8
-118.45,34.04,19.0,3330.0,1010.0,1837.0,915.0,3.0173,<1H OCEAN,337945.6
-119.34,35.6,33.0,2143.0,488.0,1732.0,509.0,1.9362,INLAND,51170.63
-121.86,37.42,20.0,5032.0,808.0,2695.0,801.0,6.6227,<1H OCEAN,312122.3
-119.98,38.93,25.0,1262.0,293.0,534.0,226.0,2.6607,INLAND,119665.88
-121.83,39.74,34.0,3263.0,604.0,1290.0,594.0,2.575,INLAND,90169.75
-118.31,33.96,43.0,2118.0,569.0,1266.0,500.0,1.747,<1H OCEAN,124885.6
-119.84,36.79,21.0,3235.0,648.0,1820.0,614.0,3.3447,INLAND,82118.09
-117.93,33.66,18.0,2043.0,250.0,702.0,246.0,9.6062,<1H OCEAN,442091.94
-119.81,36.78,35.0,1012.0,245.0,633.0,240.0,2.0324,INLAND,65059.99
-121.31,38.97,16.0,1210.0,228.0,726.0,222.0,2.7083,INLAND,102260.33
-122.13,37.74,41.0,4400.0,666.0,1476.0,648.0,5.0,NEAR BAY,300766.12
-120.2,34.63,14.0,2647.0,515.0,1487.0,488.0,4.4519,NEAR OCEAN,233756.38
-117.12,32.75,20.0,1406.0,413.0,850.0,412.0,2.3261,NEAR OCEAN,144791.2
-121.2,38.28,20.0,1732.0,307.0,999.0,305.0,3.9808,INLAND,153425.14
-118.46,34.18,27.0,2582.0,719.0,2038.0,718.0,3.0877,<1H OCEAN,206539.4
-117.77,33.84,5.0,4380.0,715.0,1913.0,741.0,6.7274,<1H OCEAN,321779.2
-117.06,33.02,17.0,2635.0,389.0,994.0,359.0,5.8966,<1H OCEAN,270108.6
-118.1,34.05,31.0,3559.0,734.0,2975.0,715.0,3.756,<1H OCEAN,202091.52
-117.95,33.8,34.0,1654.0,285.0,905.0,292.0,4.6389,<1H OCEAN,210844.22
-118.21,33.81,43.0,905.0,199.0,764.0,204.0,3.3214,NEAR OCEAN,161309.44
-122.26,37.85,52.0,2643.0,626.0,1212.0,620.0,1.9167,NEAR BAY,178015.31
-118.05,34.02,31.0,40.0,8.0,25.0,7.0,2.125,<1H OCEAN,195597.6
-118.52,34.18,46.0,2082.0,438.0,1047.0,393.0,3.6534,<1H OCEAN,245471.75
-120.74,39.39,18.0,453.0,117.0,152.0,77.0,1.3523,INLAND,111435.336
-118.13,33.91,36.0,1967.0,316.0,910.0,306.0,4.4948,<1H OCEAN,205878.67
-124.1,40.88,35.0,2987.0,578.0,1581.0,585.0,2.0657,NEAR OCEAN,72560.58
-116.52,33.85,13.0,7559.0,1444.0,3189.0,1105.0,3.4886,INLAND,133475.17
-121.96,38.36,11.0,3208.0,790.0,1772.0,694.0,2.7434,INLAND,124359.016
-122.27,37.84,52.0,1688.0,337.0,853.0,325.0,2.1806,NEAR BAY,135092.02
-121.49,39.49,20.0,2505.0,468.0,1174.0,429.0,2.9965,INLAND,93324.914
-121.3,37.94,40.0,452.0,109.0,412.0,97.0,1.3417,INLAND,81261.75
-117.62,33.42,23.0,2656.0,515.0,998.0,435.0,4.0294,NEAR OCEAN,318512.9
-119.63,36.6,33.0,1589.0,294.0,1102.0,307.0,1.9676,INLAND,54428.11
-118.31,33.99,47.0,1525.0,359.0,982.0,333.0,2.0915,<1H OCEAN,113618.53
-116.99,32.74,18.0,3341.0,611.0,1952.0,602.0,3.9844,<1H OCEAN,155831.97
-117.05,33.13,20.0,7746.0,2035.0,5370.0,1838.0,2.3762,<1H OCEAN,141239.31
-117.98,33.75,37.0,1264.0,274.0,783.0,273.0,3.3438,<1H OCEAN,200394.19
-118.35,33.8,32.0,1434.0,296.0,672.0,285.0,4.875,<1H OCEAN,319290.75
-122.02,37.38,43.0,1261.0,317.0,836.0,333.0,4.0911,<1H OCEAN,234149.03
-117.09,32.79,36.0,1936.0,345.0,861.0,343.0,3.8333,NEAR OCEAN,168387.28
-117.98,33.95,35.0,4055.0,652.0,1758.0,639.0,6.1898,<1H OCEAN,308071.6
-119.73,34.43,35.0,2703.0,654.0,1383.0,631.0,4.5278,NEAR OCEAN,296126.0
-121.44,38.49,31.0,4297.0,788.0,2083.0,771.0,3.3878,INLAND,123594.17
-118.2,33.87,26.0,703.0,202.0,757.0,212.0,2.525,<1H OCEAN,140729.23
-118.14,33.76,37.0,3242.0,698.0,1080.0,629.0,3.901,NEAR OCEAN,366677.78
-122.34,41.06,33.0,2149.0,498.0,631.0,273.0,1.8816,INLAND,70886.69
-116.89,32.85,15.0,3560.0,593.0,1757.0,574.0,5.1185,<1H OCEAN,197655.89
-117.97,33.68,26.0,3653.0,568.0,1930.0,585.0,5.7301,<1H OCEAN,267513.66
-122.1,37.36,32.0,1433.0,199.0,498.0,201.0,9.3586,NEAR BAY,512270.22
-123.25,38.54,27.0,3658.0,764.0,1278.0,518.0,3.3536,NEAR OCEAN,230166.56
-116.94,32.75,4.0,14934.0,2479.0,6945.0,2418.0,5.1221,<1H OCEAN,218707.69
-117.71,33.63,16.0,2497.0,500.0,1357.0,456.0,4.5909,<1H OCEAN,212076.34
-117.97,33.82,26.0,4013.0,985.0,2442.0,922.0,3.7655,<1H OCEAN,202968.72
-122.18,37.77,51.0,2107.0,471.0,1173.0,438.0,3.2552,NEAR BAY,182221.25
-118.06,33.86,16.0,5603.0,938.0,3045.0,893.0,5.0778,<1H OCEAN,225492.6
-120.46,37.33,4.0,786.0,116.0,368.0,109.0,6.3215,INLAND,205131.45
-122.27,37.98,23.0,3455.0,479.0,1375.0,474.0,6.0289,NEAR BAY,264471.44
-118.15,34.59,33.0,2111.0,429.0,1067.0,397.0,3.7344,INLAND,138631.25
-122.14,37.41,35.0,2419.0,426.0,949.0,433.0,6.4588,NEAR BAY,436617.62
-122.19,37.77,42.0,932.0,254.0,900.0,263.0,1.8039,NEAR BAY,91694.83
-118.27,34.1,41.0,3729.0,740.0,1364.0,707.0,5.7778,<1H OCEAN,397368.16
-119.69,36.46,29.0,1702.0,301.0,914.0,280.0,2.8125,INLAND,74731.734
-118.5,34.26,33.0,2831.0,510.0,1340.0,504.0,4.8316,<1H OCEAN,239221.77
-121.83,37.28,17.0,3057.0,606.0,2030.0,602.0,5.2166,<1H OCEAN,241811.61
-121.52,39.12,37.0,102.0,17.0,29.0,14.0,4.125,INLAND,104785.75
-122.41,37.63,37.0,1252.0,275.0,878.0,287.0,4.2262,NEAR OCEAN,262613.88
-120.88,38.58,8.0,3417.0,604.0,1703.0,623.0,4.0827,INLAND,145254.4
-118.25,34.14,37.0,584.0,260.0,552.0,235.0,1.8235,<1H OCEAN,217791.33
-122.28,37.75,20.0,1156.0,365.0,583.0,326.0,3.1972,NEAR BAY,229816.44
-116.52,32.9,18.0,4454.0,852.0,1754.0,656.0,4.57,INLAND,170533.56
-117.91,33.78,33.0,2729.0,549.0,2223.0,535.0,4.0362,<1H OCEAN,185699.31
-118.37,34.09,24.0,630.0,172.0,257.0,147.0,5.5224,<1H OCEAN,314640.78
-118.23,34.1,46.0,2483.0,587.0,2121.0,553.0,2.2788,<1H OCEAN,183712.12
-122.41,37.79,52.0,3610.0,1286.0,1504.0,1047.0,3.2059,NEAR BAY,427435.88
-122.08,37.3,30.0,2268.0,404.0,1197.0,372.0,7.0813,<1H OCEAN,412538.34
-121.3,38.13,27.0,1004.0,192.0,470.0,192.0,2.8942,INLAND,116545.1
-119.63,36.58,22.0,1794.0,435.0,1127.0,359.0,1.2647,INLAND,57420.977
-120.61,35.1,14.0,2919.0,691.0,1896.0,577.0,2.4003,<1H OCEAN,140532.44
-117.13,33.89,4.0,1611.0,239.0,275.0,84.0,3.5781,INLAND,185104.52
-119.79,36.72,19.0,1719.0,391.0,1369.0,368.0,1.25,INLAND,56898.367
-118.21,34.18,14.0,2672.0,335.0,1113.0,318.0,12.1579,<1H OCEAN,486150.1
-120.93,37.67,6.0,3491.0,657.0,2075.0,644.0,3.3844,INLAND,120425.35
-120.0,36.7,33.0,1902.0,370.0,1168.0,358.0,2.6852,INLAND,73483.27
-122.44,37.8,52.0,3830.0,,1310.0,963.0,3.4801,NEAR BAY,426299.75
-118.35,33.97,26.0,1725.0,431.0,1130.0,404.0,3.2708,<1H OCEAN,206248.44
-119.33,36.89,15.0,1879.0,411.0,755.0,294.0,2.0,INLAND,82699.08
-117.95,33.92,11.0,3127.0,706.0,1594.0,694.0,4.3426,<1H OCEAN,192349.66
-118.35,33.89,25.0,1769.0,440.0,1371.0,414.0,3.0833,<1H OCEAN,193327.53
-122.42,37.75,52.0,2112.0,528.0,1227.0,513.0,3.5536,NEAR BAY,322246.88
-121.96,37.71,6.0,8072.0,1050.0,3386.0,1062.0,7.2494,<1H OCEAN,365078.12
-121.06,37.67,31.0,906.0,146.0,383.0,129.0,3.4167,INLAND,147144.02
-118.05,34.11,42.0,3677.0,627.0,1779.0,622.0,5.1509,INLAND,340875.28
